rank,name,country,region,hospital_type,total_score,percentile,certification_count
5601,Huron Valley-Sinai Hospital,United States,Unknown,None,0,42.21,0
5602,Hutzel Women's Hospital,United States,Unknown,None,0,42.20,0
5603,Huyssens Foundation,Germany,Unknown,None,0,42.19,0
5604,Hvidovre Hospital,Denmark,Unknown,None,0,42.18,0
5605,Hyeminseo,South Korea,Unknown,None,0,42.17,0
5606,Hzb Arogyam Multispeciality Hospital (A Unit Of Hazaribag Hope And Health Care Private Limited; HAZARIBAG; Jharkhand; India,India,Unknown,Hospital,0,42.16,0
5607,Hélène Gentils,France,Unknown,None,0,42.15,0
5608,Hévíz Spa,Hungary,Unknown,None,0,42.14,0
5609,Hôpital Adélaïde-Hautval,France,Unknown,None,0,42.13,0
5610,Hôpital Albert-Chenevier,France,Unknown,None,0,42.12,0
5611,Hôpital Alexandre Millerand,France,Unknown,None,0,42.11,0
5612,hôpital Ambroise-Paré,France,Unknown,None,0,42.10,0
5613,Hôpital Antoine-Béclère,France,Unknown,None,0,42.09,0
5614,Hôpital Armand-Trousseau,France,Unknown,None,0,42.08,0
5615,Hôpital Auban-Moët,France,Unknown,None,0,42.07,0
5616,Hôpital Boucicaut,France,Unknown,None,0,42.06,0
5617,Hôpital Bretonneau,France,Unknown,None,0,42.05,0
5618,Hôpital Broca,France,Unknown,None,0,42.04,0
5619,Hôpital Brome-Missisquoi-Perkins,Canada,Unknown,None,0,42.03,0
5620,Hôpital Caroline,France,Unknown,None,0,42.02,0
5621,Hôpital Charles-Foix,France,Unknown,None,0,42.01,0
5622,Hôpital Charles-LeMoyne,Canada,Unknown,None,0,42.00,0
5623,Hôpital civil; Strasbourg,France,Unknown,None,0,41.99,0
5624,Hôpital Cochin,France,Unknown,None,0,41.98,0
5625,hôpital Corentin-Celton,France,Unknown,None,0,41.97,0
5626,Hôpital d'Enfants de Margency,France,Unknown,None,0,41.96,0
5627,Hôpital d'Evron,France,Unknown,None,0,41.95,0
5628,Hôpital d'Hautefort,France,Unknown,None,0,41.94,0
5629,Hôpital de Basse-Pointe,France,Unknown,None,0,41.93,0
5630,Hôpital de Carvin,France,Unknown,None,0,41.92,0
5631,Hôpital de Gordes,France,Unknown,None,0,41.90,0
5632,Hôpital de Granby,Canada,Unknown,None,0,41.89,0
5633,Hôpital de jour Addictologie,France,Unknown,None,0,41.88,0
5634,Hôpital de jour Adosphère,France,Unknown,None,0,41.87,0
5635,Hôpital de Jour Bleuler,France,Unknown,None,0,41.86,0
5636,Hôpital de jour Brossolette,France,Unknown,None,0,41.85,0
5637,Hôpital de jour de Décines,France,Unknown,None,0,41.84,0
5638,Hôpital de jour Elise Saunier,France,Unknown,None,0,41.83,0
5639,Hôpital de jour enfants Dufy,France,Unknown,None,0,41.82,0
5640,Hôpital de Jour François Tosquelles,France,Unknown,None,0,41.81,0
5641,Hôpital de jour Gasquy,France,Unknown,None,0,41.80,0
5642,Hôpital de jour Georges Galliot,France,Unknown,None,0,41.79,0
5643,Hôpital de jour Georges Vacola,France,Unknown,None,0,41.78,0
5644,Hôpital de jour Henri Collomb,France,Unknown,None,0,41.77,0
5645,Hôpital de jour Le Bellagio CHS Sainte-Marie,France,Unknown,None,0,41.76,0
5646,Hôpital de jour Le Magniola,France,Unknown,None,0,41.75,0
5647,Hôpital de Jour Le Petit Prince,France,Unknown,None,0,41.74,0
5648,Hôpital de jour Les Bourdettes,France,Unknown,None,0,41.73,0
5649,Hôpital de Jour Les Ecoutilles,France,Unknown,None,0,41.72,0
5650,Hôpital de jour Les Mosaïques,France,Unknown,None,0,41.71,0
5651,Hôpital de jour Marie-Rose Mamelet,France,Unknown,None,0,41.70,0
5652,Hôpital de Jour MGEN,France,Unknown,None,0,41.69,0
5653,Hôpital de Jour pour Adolescents de l'Essonne,France,Unknown,None,0,41.68,0
5654,Hôpital de jour pour adolescents L'Olivier,France,Unknown,None,0,41.67,0
5655,Hôpital de jour pour Adultes Psychotique,France,Unknown,None,0,41.66,0
5656,Hôpital de Jour pour Enfants,France,Unknown,None,0,41.65,0
5657,Hôpital de jour pour Patients Alcooliques,France,Unknown,None,0,41.64,0
5658,Hôpital de jour Pradier,France,Unknown,None,0,41.63,0
5659,Hôpital de Jour Psy Adultes Negreneys Ch Marchant,France,Unknown,None,0,41.62,0
5660,Hôpital de jour Pédopsychiatrie,France,Unknown,None,0,41.61,0
5661,Hôpital de jour pédopsychiatrie Les Rondeaux,France,Unknown,None,0,41.60,0
5662,Hôpital de jour Réhabilitation,France,Unknown,None,0,41.58,0
5663,Hôpital de Kaleveleve,France,Unknown,None,0,41.57,0
5664,Hôpital de l'Archipel,Canada,Unknown,None,0,41.56,0
5665,Hôpital de l'île Royale,France,Unknown,None,0,41.55,0
5666,Hôpital de la Charité (Lavault-Sainte-Anne),France,Unknown,None,0,41.54,0
5667,Hôpital de la Charité de Brienne-le-Château,France,Unknown,None,0,41.53,0
5668,Hôpital de la Charité de Lyon,France,Unknown,None,0,41.52,0
5669,hôpital de la Collégiale,France,Unknown,None,0,41.51,0
5670,Hôpital de La Grave,France,Unknown,None,0,41.50,0
5671,Hôpital de La Malbaie,Canada,Unknown,None,0,41.49,0
5672,Hôpital de la marine,France,Unknown,None,0,41.48,0
5673,hôpital de la Pitié,France,Unknown,None,0,41.47,0
5674,Hôpital de Mercy,France,Unknown,None,0,41.46,0
5675,Hôpital de Mons - Site Kennedy,Belgium,Unknown,None,0,41.45,0
5676,Hôpital de Nyons,France,Unknown,None,0,41.44,0
5677,Hôpital de Pérouges,France,Unknown,None,0,41.43,0
5678,Hôpital de Saint-Lô,France,Unknown,None,0,41.42,0
5679,Hôpital de Saint-Sever,France,Unknown,None,0,41.41,0
5680,hôpital de Sion,Switzerland,Unknown,None,0,41.40,0
5681,Hôpital de Sisteron,France,Unknown,None,0,41.39,0
5682,Hôpital de Thizy,France,Unknown,None,0,41.38,0
5683,Hôpital de Verdun,Canada,Unknown,None,0,41.37,0
5684,Hôpital des Anglais (Peyrusse-le-Roc),France,Unknown,None,0,41.36,0
5685,Hôpital des armées René-Le-Bas,France,Unknown,None,0,41.35,0
5686,Hôpital des Cheminots,France,Unknown,None,0,41.34,0
5687,Hôpital des pèlerins de Pons,France,Unknown,None,0,41.33,0
5688,Hôpital du Gier,France,Unknown,None,0,41.32,0
5689,Hôpital du Loroux-Bottereau,France,Unknown,None,0,41.31,0
5690,Hôpital du Sacré-Cœur de Montréal,Canada,Unknown,None,0,41.30,0
5691,Hôpital du Scorff,France,Unknown,None,0,41.29,0
5692,Hôpital du Valdor,Belgium,Unknown,None,0,41.28,0
5693,hôpital et chapelle Saint-Julien de Laval,France,Unknown,None,0,41.27,0
5694,Hôpital Etoc-Demazy,France,Unknown,None,0,41.25,0
5695,Hôpital Fernand-Widal,France,Unknown,None,0,41.24,0
5696,Hôpital Flaubert - santé mentale adultes,France,Unknown,None,0,41.23,0
5697,hôpital Foch,France,Unknown,None,0,41.22,0
5698,Hôpital Gaston Bourret,France,Unknown,None,0,41.21,0
5699,Hôpital Georges-Clemenceau,France,Unknown,None,0,41.20,0
5700,Hôpital Goüin,France,Unknown,None,0,41.19,0
5701,Hôpital Gui de Chauliac,France,Unknown,None,0,41.18,0
5702,Hôpital général de Ndjili,Democratic Republic of the Congo,Unknown,None,0,41.17,0
5703,Hôpital général de Paris,France,Unknown,None,0,41.16,0
5704,Hôpital Intercommunal Bourg-Saint-Andéol-Viviers,France,Unknown,None,0,41.15,0
5705,Hôpital Jean-Baptiste Cartry,France,Unknown,None,0,41.14,0
5706,Hôpital Joffre-Dupuytren,France,Unknown,None,0,41.13,0
5707,hôpital Joseph-Ducuing,France,Unknown,None,0,41.12,0
5708,Hôpital Jules Rousse,France,Unknown,None,0,41.11,0
5709,Hôpital La Colombière,France,Unknown,None,0,41.10,0
5710,Hôpital Les Cygnes,France,Unknown,None,0,41.09,0
5711,Hôpital local de Montmirail,France,Unknown,None,0,41.08,0
5712,Hôpital local de Saint-Symphorien-sur-Coise,France,Unknown,None,0,41.07,0
5713,Hôpital Local de Saulieu,France,Unknown,None,0,41.06,0
5714,Hôpital local du Faouët,France,Unknown,None,0,41.05,0
5715,Hôpital local du Neubourg,France,Unknown,None,0,41.04,0
5716,Hôpital Local Intercommunal de Rocher Largentière,France,Unknown,None,0,41.03,0
5717,Hôpital local Résidence du Vallon,France,Unknown,None,0,41.02,0
5718,Hôpital local Saint-Louis,France,Unknown,None,0,41.01,0
5719,Hôpital Louis-Mourier,France,Unknown,None,0,41.00,0
5720,Hôpital Léon Bérard,France,Unknown,None,0,40.99,0
5721,hôpital Léopold Bellan,France,Unknown,None,0,40.98,0
5722,Hôpital Maison Blanche,France,Unknown,None,0,40.97,0
5723,Hôpital Maisonneuve-Rosemont,Canada,Unknown,None,0,40.96,0
5724,hôpital marin d'Hendaye,France,Unknown,None,0,40.95,0
5725,hôpital maritime de Berck,France,Unknown,None,0,40.93,0
5726,Hôpital Marmottan,France,Unknown,None,0,40.92,0
5727,Hôpital militaire de Bitche,France,Unknown,None,0,40.91,0
5728,Hôpital militaire Villemanzy,France,Unknown,None,0,40.90,0
5729,hôpital Nord Félix-Houphouet-Boigny,France,Unknown,None,0,40.89,0
5730,Hôpital Nord-Ouest,France,Unknown,None,0,40.88,0
5731,Hôpital Notre-Dame,Canada,Unknown,None,0,40.87,0
5732,Hôpital Paul-Brousse,France,Unknown,None,0,40.86,0
5733,Hôpital Pierre Boucher,Canada,Unknown,None,0,40.85,0
5734,Hôpital privé de la Baie,France,Unknown,None,0,40.84,0
5735,Hôpital privé des Peupliers,France,Unknown,None,0,40.83,0
5736,Hôpital psychiatrie enfants,France,Unknown,None,0,40.82,0
5737,Hôpital Psychiatrique,France,Unknown,None,0,40.81,0
5738,hôpital René-Muret-Bigottini,France,Unknown,None,0,40.80,0
5739,Hôpital Richaud,France,Unknown,None,0,40.79,0
5740,Hôpital Rothschild,France,Unknown,None,0,40.78,0
5741,Hôpital Saint Jean,France,Unknown,None,0,40.77,0
5742,Hôpital Saint-Antoine,France,Unknown,None,0,40.76,0
5743,Hôpital Saint-François d'Assise,Canada,Unknown,None,0,40.75,0
5744,Hôpital Saint-Jacques de Besançon,France,Unknown,None,0,40.74,0
5745,Hôpital Saint-Jean de Montreuil-Bellay,France,Unknown,None,0,40.73,0
5746,Hôpital Saint-Louis,France,Unknown,None,0,40.72,0
5747,Hôpital Saint-Luc,Canada,Unknown,None,0,40.71,0
5748,Hôpital Saint-Maur,France,Unknown,None,0,40.70,0
5749,Hôpital Saint-Éloi,France,Unknown,None,0,40.69,0
5750,Hôpital Sainte-Marie,France,Unknown,None,0,40.68,0
5751,Hôpital Sainte-Périne AP-HP,France,Unknown,None,0,40.67,0
5752,Hôpital San Salvadour,France,Unknown,None,0,40.66,0
5753,Hôpital Simone Veil - Site de psychiatrie,France,Unknown,None,0,40.65,0
5754,Hôpital Thierry de Langeraye,France,Unknown,None,0,40.64,0
5755,Hôpital Val du Madon,France,Unknown,None,0,40.63,0
5756,Hôpital Vaugirard,France,Unknown,None,0,40.62,0
5757,hôpital Édouard-Herriot,France,Unknown,None,0,40.60,0
5758,Hôpital Émile-Roux,France,Unknown,None,0,40.59,0
5759,Hôpital-Général de Douai,France,Unknown,None,0,40.58,0
5760,Hôpital-Général de Québec,Canada,Unknown,None,0,40.57,0
5761,Hôpital-hospice de Bâgé-le-Châtel,France,Unknown,None,0,40.56,0
5762,hôtel-Dieu,France,Unknown,None,0,40.55,0
5763,Hôtel-Dieu de Belleville,France,Unknown,None,0,40.54,0
5764,Hôtel-Dieu de Bourg-en-Bresse,France,Unknown,None,0,40.53,0
5765,Hôtel-Dieu de Caen,France,Unknown,None,0,40.52,0
5766,Hôtel-Dieu de Château-Thierry,France,Unknown,None,0,40.51,0
5767,Hôtel-Dieu de Lons-le-Saunier,France,Unknown,None,0,40.50,0
5768,Hôtel-Dieu de Louhans,France,Unknown,None,0,40.49,0
5769,Hôtel-Dieu de Lyon,France,Unknown,None,0,40.48,0
5770,Hôtel-Dieu de Marseille,France,Unknown,None,0,40.47,0
5771,Hôtel-Dieu de Montréal,Canada,Unknown,None,0,40.46,0
5772,Hôtel-Dieu de Paris,France,Unknown,None,0,40.45,0
5773,Hôtel-Dieu de Québec,Canada,Unknown,None,0,40.44,0
5774,Hôtel-Dieu de Tournus,France,Unknown,None,0,40.43,0
5775,Hôtel-Dieu Grace Healthcare,Canada,Unknown,None,0,40.42,0
5776,Hôtel-Dieu of Tonnerre,France,Unknown,None,0,40.41,0
5777,Hôtel-Dieu à Rouen,France,Unknown,None,0,40.40,0
5778,I T Memorial Hospital; Muzaffarpur; Bihar; India,India,Unknown,Hospital,0,40.39,0
5779,I.M.B.S (Imagerie Médicale des Boucles de la Seine),France,Unknown,None,0,40.38,0
5780,I.R.M. de l'Atlantique,France,Unknown,None,0,40.37,0
5781,I.T.S Centre For Dental Studies & Research; Ghaziabad; Uttar Pradesh; India,India,Unknown,Dental Facility,0,40.36,0
5782,I.T.S Dental College; Hospital & Research Centre; Greater Noida; Uttar Pradesh; India,India,Unknown,Dental Facility,0,40.35,0
5783,IBM Hospital and Trauma Centre (A Unit of Gaurav Hospital Pvt. Ltd.); Panipat; Haryana; India,India,Unknown,Hospital,0,40.34,0
5784,Ibn Al-Nafees Hospital (Marrakech),Morocco,Unknown,None,0,40.33,0
5785,Ibn Tofail| University Hospital,Morocco,Unknown,None,0,40.32,0
5786,IBS Hospital; Jaipur; Rajasthan; India,India,Unknown,Hospital,0,40.31,0
5787,Icon Hospital; Nagpur; Maharashtra; India,India,Unknown,Hospital,0,40.30,0
5788,ICRC Hospital of Novye Atagi,Russia,Unknown,None,0,40.28,0
5789,Identity Multy Specialty Dental Hospital & Research Center; Kadapa; Andhra Pradesh; India,India,Unknown,Dental Facility,0,40.27,0
5790,IGKC Multispecialty Hospital (A Unit of Institute of Gastro and Kidney Care Pvt. Ltd.); Bhubaneswar; Odisha; India,India,Unknown,Hospital,0,40.26,0
5791,Ignace Deen Hospital,Guinea,Unknown,None,0,40.25,0
5792,IIMT Life Line Hospital; Meerut; Uttar Pradesh; India,India,Unknown,Hospital,0,40.24,0
5793,IJsselland Ziekenhuis,Netherlands,Unknown,None,0,40.23,0
5794,Ikazia Hospital,Netherlands,Unknown,None,0,40.22,0
5795,ILS Hospitals Agartala (Unit of GPT Healthcare Pvt. Ltd.); Agartala; Tripura; India,India,Unknown,Hospital,0,40.21,0
5796,ILS Hospitals Dumdum Unit Of GPT Healthcare Pvt. Ltd.; Dumdum; Kolkata; India,India,Unknown,Hospital,0,40.20,0
5797,IM Dentist; Delhi; Delhi; India,India,Unknown,Dental Facility,0,40.19,0
5798,Imag'IN,France,Unknown,None,0,40.18,0
5799,Imagerie médicale IRM,France,Unknown,None,0,40.17,0
5800,Imam Ali Hospital,Iran,Unknown,None,0,40.16,0
5801,Imam Khomeini Hospital Complex,Iran,Unknown,None,0,40.15,0
5802,Imam Reza Hospital,Iran,Unknown,None,0,40.14,0
5803,Imbichibava Memorial Co-Operative Hospitaland Research Centre Society Ltd. No.M-841; Alathiyur Post; Tirur Malappuram; Malappuram; Kerala; India,India,Unknown,Hospital,0,40.13,0
5804,imland Klinik Rendsburg,Germany,Unknown,None,0,40.12,0
5805,Imperial Hospital And Research Centre Pvt Ltd; Jaipur; Rajasthan; India,India,Unknown,Hospital,0,40.11,0
5806,IMS & SUM Hospital; Bhubneshwar; Orissa; India,India,Unknown,Hospital,0,40.10,0
5807,IMS and SUM Hospital; Bhubneshwar; Orissa; India,India,Unknown,Hospital,0,40.09,0
5808,Index Medical College Hospital & Research Centre; Indore; Madhya Pradesh; India,India,Unknown,Hospital,0,40.08,0
5809,Indian hospital,Canada,Unknown,None,0,40.07,0
5810,Indian Spinal Injuries Centre; New Delhi; Delhi; India,India,Unknown,Hospital,0,40.06,0
5811,Indiana Hospital & Heart Institute Pvt Ltd.; ; Mangalore; Karnataka; India,India,Unknown,Hospital,0,40.05,0
5812,Indiana Orthopaedic Hospital,United States,Unknown,None,0,40.04,0
5813,Indiana Regional Medical Center,United States,Unknown,None,0,40.03,0
5814,Indira Gandhi Co-operative Hospital,India,Unknown,None,0,40.02,0
5815,Indira Gandhi Institute of Medical Sciences,India,Unknown,None,0,40.01,0
5816,Indira Gandhi Medical College & Hospital,India,Unknown,None,0,40.00,0
5817,Indira Gandhi Medical College and Research Institute,India,Unknown,None,0,39.99,0
5818,Indira Gandhi Memorial Hospital,Maldives,Unknown,None,0,39.98,0
5819,Indira Multispeciality Dental Hospital; Nellore; Andhra Pradesh; India,India,Unknown,Dental Facility,0,39.96,0
5820,Indo US Superspeciality Hospital; Hyderabad; Telangana; India,India,Unknown,Hospital,0,39.95,0
5821,Indraprastha Apollo Hospital,India,Unknown,None,0,39.94,0
5822,Indraprastha Medical Corporation Ltd.; Noida; Uttar Pradesh; India,India,Unknown,Hospital,0,39.93,0
5823,Indu and Raj Soin Medical Center,United States,Unknown,None,0,39.92,0
5824,Indus Hospitals (A Unit of Vasugan Medical Specialities Pvt. Ltd.); Visakhapatnam; Andhra Pradesh; India,India,Unknown,Hospital,0,39.91,0
5825,Indus Hygiea (Unit of Indus Speciality Care) - (Earlier Certificate issued in the Name of Indus Hygiea); Mohali; Punjab; India,India,Unknown,Dental Facility,0,39.90,0
5826,Indus International Hospital; Mohali; Punjab; India,India,Unknown,Hospital,0,39.89,0
5827,Indus Jaipur Hospital (A Unit Sharma Memorial Hospital & Research Institute); Jaipur; Rajasthan; India,India,Unknown,Hospital,0,39.88,0
5828,Indus Super Speciality Hospital; Mohali; Punjab; India,India,Unknown,Hospital,0,39.87,0
5829,Infanta Cristina Hospital,Spain,Unknown,None,0,39.86,0
5830,Infinity Care Hospital; Varanasi; Uttar Pradesh; India,India,Unknown,Hospital,0,39.85,0
5831,Infirmerie de Taipivai,France,Unknown,None,0,39.84,0
5832,Infirmerie dispensaire,France,Unknown,None,0,39.83,0
5833,Infirmerie psychiatrique de la préfecture de police,France,Unknown,None,0,39.82,0
5834,Ingalls Memorial Hospital,United States,Unknown,None,0,39.81,0
5835,Inlaks Hospital,India,Unknown,None,0,39.80,0
5836,Innocent Hearts Superspeciality Hospital; Jalandhar; Punjab; India,India,Unknown,Hospital,0,39.79,0
5837,Innova Children's Heart Hospital,India,Unknown,None,0,39.78,0
5838,Inodaya Hospitals( A Unit of Godavarthy Narasimha Murthy Health Care Pvt.Ltd); Kakinada; Andhra Pradesh; India,India,Unknown,Hospital,0,39.77,0
5839,Inselspital,Switzerland,Unknown,None,0,39.76,0
5840,Institut Curie,France,Unknown,None,0,39.75,0
5841,Institut de la main,France,Unknown,None,0,39.74,0
5842,Institut de réadaptation Gingras-Lindsay-de-Montréal,Canada,Unknown,None,0,39.73,0
5843,Institut Gustave Roussy,France,Unknown,None,0,39.72,0
5844,Institut Guttmann,Spain,Unknown,None,0,39.71,0
5845,Institut Helio Marin,France,Unknown,None,0,39.70,0
5846,Institut national des jeunes sourds,France,Unknown,None,0,39.69,0
5847,Institute for Communicative and Cognitive Neurosciences; Shoranur; Palakkad; Kerala; India,India,Unknown,Hospital,0,39.68,0
5848,Institute of Child Health,India,Unknown,None,0,39.67,0
5849,Institute of Human Behaviour & Allied Sciences (IHBAS); New Delhi; Delhi; India,India,Unknown,Hospital,0,39.66,0
5850,Institute Of Human Behaviour And Allied Sciences; Delhi; Delhi; India,India,Unknown,Hospital,0,39.65,0
5851,Institute of Infection Diseases,Pakistan,Unknown,None,0,39.63,0
5852,Institute of liver & Biliary Sciences; Vasant Kunj; New Delhi; Delhi; India,India,Unknown,Hospital,0,39.62,0
5853,Institute of Liver and Biliary Sciences,India,Unknown,None,0,39.61,0
5854,Institute of Mental Health,Singapore,Unknown,None,0,39.60,0
5855,Institute of Nephro Urology; Bangalore; Bangalore; India,India,Unknown,Hospital,0,39.59,0
5856,Institute of Neurosciences; Kolkata; West Bengal; India,India,Unknown,Hospital,0,39.58,0
5857,Institute of Obstetrics and Gynaecology dd,India,Unknown,None,0,39.57,0
5858,Instituto de Assistência Médica ao Servidor Público Estadual,Brazil,Unknown,None,0,39.56,0
5859,Instituto Nacional de Cancerología,Mexico,Unknown,None,0,39.55,0
5860,Instituto Nacional de Cardiología,Mexico,Unknown,None,0,39.54,0
5861,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,Mexico,Unknown,None,0,39.53,0
5862,Instituto Nacional de Enfermedades Respiratorias,Mexico,Unknown,None,0,39.52,0
5863,Instituto Nacional de Neurología y Neurocirugía,Mexico,Unknown,None,0,39.51,0
5864,Instituto Nacional de Psiquiatría Dr. Ramón de la Fuente Muñiz,Mexico,Unknown,None,0,39.50,0
5865,Instituto Nacional del Tórax,Chile,Unknown,None,0,39.49,0
5866,Instituto Oncologico Nacional,Panama,Unknown,None,0,39.48,0
5867,Integral Hospital-integral Institute of Medical Sciences & Research; Lucknow; Uttar Pradesh; India,India,Unknown,Hospital,0,39.47,0
5868,Integrated Dental Concepts; Mumbai; Maharashtra; India,India,Unknown,Dental Facility,0,39.46,0
5869,Integrative Clinical Psychology,Australia,Unknown,None,0,39.45,0
5870,INTEGRIS Health Enid Hospital,United States,Unknown,None,0,39.44,0
5871,INTEGRIS Southwest Medical Center,United States,Unknown,None,0,39.43,0
5872,Interbalkan Medical Center,Greece,Unknown,None,0,39.42,0
5873,Intermountain Medical Center,United States,Unknown,None,0,39.41,0
5874,International Hospital Kampala,Uganda,Unknown,None,0,39.40,0
5875,International Hospital Ltd (Fortis); Bangalore; Karnataka; India,India,Unknown,Hospital,0,39.39,0
5876,International Islamic University Malaysia Kulliyyah of Medicine,Malaysia,Unknown,None,0,39.38,0
