rank,name,country,region,hospital_type,total_score,percentile,certification_count
1519,Medeor Hospital Limited,India,Asia-Pacific,General Hospital,0,4.41,0
1520,Medical Research Foundation,India,Asia-Pacific,General Hospital,0,4.35,0
1521,Medical Research Foundation - Sankara Nethralaya,India,Asia-Pacific,General Hospital,0,4.28,0
1522,Medicover Hospital,India,Asia-Pacific,General Hospital,0,4.22,0
1523,Meerut Kidney Hospital,India,Asia-Pacific,General Hospital,0,4.16,0
1524,Mehta Childern’s Hospitals Pvt. Ltd.,India,Asia-Pacific,General Hospital,0,4.09,0
1525,Metro Hospital & Heart Institute; Lajpat Nagar,India,Asia-Pacific,Cardiac Specialty,0,4.03,0
1526,Metro Umkal Hospital and Heart Institute,India,Asia-Pacific,Cardiac Specialty,0,3.97,0
1527,MGM Medical College Hospital and Medical Center Research Institute,India,Asia-Pacific,Teaching Hospital,0,3.90,0
1528,Military Hospital,India,Asia-Pacific,General Hospital,0,3.84,0
1529,Muljibhai Patel Urological Hospital,India,Asia-Pacific,General Hospital,0,3.78,0
1530,N.M. Wadia Institite of Cardiology,India,Asia-Pacific,Cardiac Specialty,0,3.72,0
1531,Nalluri Nursing Home,India,Asia-Pacific,General Hospital,0,3.65,0
1532,Narad Multispecialty Hospital & Trauma Centre,India,Asia-Pacific,Multi Specialty,0,3.59,0
1533,Narayana Multispeciality Hospital; Whitefield,India,Asia-Pacific,General Hospital,0,3.53,0
1534,Narayana Nethralaya (NN1),India,Asia-Pacific,General Hospital,0,3.46,0
1535,Nathan Super Speciality Hospital,India,Asia-Pacific,General Hospital,0,3.40,0
1536,Nayati Multi Super Speciality Hospital,India,Asia-Pacific,General Hospital,0,3.34,0
1537,Neelima Hospital,India,Asia-Pacific,General Hospital,0,3.27,0
1538,Neelkanth Hospital,India,Asia-Pacific,General Hospital,0,3.21,0
1539,Nethradhama Superspeciality Eye Hospital,India,Asia-Pacific,Eye Specialty,0,3.15,0
1540,Nikos Hospital & Research Centre,India,Asia-Pacific,General Hospital,0,3.09,0
1541,North Star Hospital,India,Asia-Pacific,General Hospital,0,3.02,0
1542,Nusi Wockhardt Hospital; Goa; Panaji (Panjim),India,Asia-Pacific,General Hospital,0,2.96,0
1543,Orison Super Speciality Hospital Infertility & Trauma Centre (A Unit of Conjoint Healthcare Pvt. Ltd.),India,Asia-Pacific,Orthopedic Specialty,0,2.90,0
1544,Orthonova Joint & Trauma Hospital Pvt. Ltd.,India,Asia-Pacific,Orthopedic Specialty,0,2.83,0
1545,Oxford hospitals Pvt. Ltd.,India,Asia-Pacific,General Hospital,0,2.77,0
1546,PBMA'S H V Desai Eye Hospital,India,Asia-Pacific,Eye Specialty,0,2.71,0
1547,Prasad Hospitals,India,Asia-Pacific,General Hospital,0,2.64,0
1548,Pushpawati Singhania Research Institute for Liver; Renal & Digestive Diseases,India,Asia-Pacific,Teaching Hospital,0,2.58,0
1549,PVS Hospital,India,Asia-Pacific,General Hospital,0,2.52,0
1550,QRG Central Hospital & Research Centre,India,Asia-Pacific,General Hospital,0,2.46,0
1551,Rainbow Children's Hospital and Birthright by Rainbow (A Unit of Rainbow Medicare Pvt. Ltd.); Marthalli,India,Asia-Pacific,General Hospital,0,2.39,0
1552,Ravindra Hospital & Heart Centre,India,Asia-Pacific,Cardiac Specialty,0,2.33,0
1553,Regency Hospital Ltd.,India,Asia-Pacific,General Hospital,0,2.27,0
1554,Regional Cancer Centre,India,Asia-Pacific,Cancer Specialty,0,2.20,0
1555,RG Stone Urology and Laproscopy Hospital,India,Asia-Pacific,General Hospital,0,2.14,0
1556,Rockland Hospital; Dwarka,India,Asia-Pacific,General Hospital,0,2.08,0
1557,Rockland Hospital; Qutub Institutional Area,India,Asia-Pacific,General Hospital,0,2.02,0
1558,Sai Vani Super Specialty Hospital,India,Asia-Pacific,Multi Specialty,0,1.95,0
1559,Samved Medicare,India,Asia-Pacific,General Hospital,0,1.89,0
1560,Sankara Eye Hospital,India,Asia-Pacific,Eye Specialty,0,1.83,0
1561,Sant Parmanand Hospital,India,Asia-Pacific,General Hospital,0,1.76,0
1562,Santom Hospital,India,Asia-Pacific,General Hospital,0,1.70,0
1563,Seven Hills Healthcare Pvt. Ltd.,India,Asia-Pacific,General Hospital,0,1.64,0
1564,Shalby Hospital,India,Asia-Pacific,General Hospital,0,1.57,0
1565,Shivam Hospital Unit Of R R Hospitals Pvt. Ltd.; Bahadurgarh,India,Asia-Pacific,General Hospital,0,1.51,0
1566,Shivam Multisuperspeciality Hospital,India,Asia-Pacific,General Hospital,0,1.45,0
1567,Siddhartha Hospital,India,Asia-Pacific,General Hospital,0,1.39,0
1568,Silver Line Hospital,India,Asia-Pacific,General Hospital,0,1.32,0
1569,SMRC's V.M. Salgaocar Hospital,India,Asia-Pacific,General Hospital,0,1.26,0
1570,Sree Renga Hospital,India,Asia-Pacific,General Hospital,0,1.20,0
1571,Sri Jayadeva Institute of Cardiovascular Sciences & Research,India,Asia-Pacific,Cardiac Specialty,0,1.13,0
1572,Sri Kara Hospital,India,Asia-Pacific,General Hospital,0,1.07,0
1573,Sri Sathya Sai institute Of Higher Medical Sciences; Ananthpur,India,Asia-Pacific,Teaching Hospital,0,1.01,0
1574,Srikara Hospitals; Madinaguda,India,Asia-Pacific,General Hospital,0,0.94,0
1575,St. Joseph's Hospital,India,Asia-Pacific,General Hospital,0,0.88,0
1576,Sun Medical & Research Centre,India,Asia-Pacific,General Hospital,0,0.82,0
1577,Sunshine Hospitals,India,Asia-Pacific,General Hospital,0,0.76,0
1578,Supraja Hospitals,India,Asia-Pacific,General Hospital,0,0.69,0
1579,Surya Global Hospitals,India,Asia-Pacific,General Hospital,0,0.63,0
1580,SVS Institute of Neurosciences; Kachiguda,India,Asia-Pacific,Neurological Specialty,0,0.57,0
1581,T. S. Misra Medical College and Hospital,India,Asia-Pacific,Teaching Hospital,0,0.50,0
1582,Taluk Head Quarters Hospital,India,Asia-Pacific,General Hospital,0,0.44,0
1583,The Deccan Hospitals; Somajiguda,India,Asia-Pacific,General Hospital,0,0.38,0
1584,Uppal Neuro Hospital,India,Asia-Pacific,Neurological Specialty,0,0.31,0
1585,Vadodara Institute for Reconstructive Orthopaedics Care,India,Asia-Pacific,Orthopedic Specialty,0,0.25,0
1586,Vadodara Institute of Neurological Sciences,India,Asia-Pacific,Neurological Specialty,0,0.19,0
1587,Vedanta Hospitals,India,Asia-Pacific,General Hospital,0,0.13,0
1588,Vikram Hospital Private Ltd.,India,Asia-Pacific,General Hospital,0,0.06,0
